annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor,particle_size_min,particle_size_max
2.633e-05,0.0001,0.341523,0.341523,0.658477,0.999257,0.0233308,8.9928e-06,8.9928e-06,1.73387e-05,6878.137,0.26,1.0,0.07079,0.08912
6.195e-05,0.0001,0.127339,0.127339,0.872661,0.999058,0.0574228,7.88908e-06,7.88908e-06,5.40643e-05,6978.137,0.26,1.0,0.07079,0.08912
8.707e-05,0.0001,0.0835797,0.0835797,0.91642,0.998866,0.0703617,7.27708e-06,7.27708e-06,7.97905e-05,7078.137,0.26,1.0,0.07079,0.08912
0.0002145,0.0001,0.0548206,0.0548206,0.945179,0.999,0.202595,1.17563e-05,1.17563e-05,0.000202694,7178.137,0.26,1.0,0.07079,0.08912
0.0001509,0.0001,0.0801077,0.0801077,0.919892,0.999237,0.182038,1.20877e-05,1.20877e-05,0.000138806,7278.137,0.26,1.0,0.07079,0.08912
8.083e-05,0.0001,0.1021,0.1021,0.8979,0.999256,0.0975636,8.2526e-06,8.2526e-06,7.25762e-05,7378.137,0.26,1.0,0.07079,0.08912
4.693e-05,0.0001,0.501277,0.127103,0.872897,0.999205,0.0294517,2.3526e-05,3.40819e-06,2.34061e-05,7478.137,0.26,1.0,0.07079,0.08912
6.972e-05,0.0001,1.0,,,0.0,0.0,6.97218e-05,0.0,0.0,7578.137,0.26,1.0,0.07079,0.08912
8.716e-05,0.0001,1.0,,,0.0,0.0,8.71625e-05,0.0,0.0,7678.137,0.26,1.0,0.07079,0.08912
5.61e-05,0.0001,1.0,,,0.0,0.0,5.61028e-05,0.0,0.0,7778.137,0.26,1.0,0.07079,0.08912
5.785e-05,0.0001,1.0,,,0.0,0.0,5.78454e-05,0.0,0.0,7878.137,0.26,1.0,0.07079,0.08912
2.897e-05,0.0001,1.0,,,0.0,0.0,2.89738e-05,0.0,0.0,7978.137,0.26,1.0,0.07079,0.08912
4.369e-05,0.0001,1.0,,,0.0,0.0,4.3694e-05,0.0,0.0,8078.137,0.26,1.0,0.07079,0.08912
1.763e-05,0.0001,1.0,,,0.0,0.0,1.76325e-05,0.0,0.0,8178.137,0.26,1.0,0.07079,0.08912
1.176e-05,0.0001,1.0,,,0.0,0.0,1.17587e-05,0.0,0.0,8278.136999999999,0.26,1.0,0.07079,0.08912
1.037e-05,0.0001,1.0,,,0.0,0.0,1.03736e-05,0.0,0.0,8378.136999999999,0.26,1.0,0.07079,0.08912
5.668e-08,0.0001,0.921927,0.921927,0.0780725,0.999524,9.30434e-06,5.22519e-08,5.22519e-08,4.4249e-09,6578.137,0.26,1.0,0.08912,0.1122
3.19e-07,0.0001,0.819251,0.819251,0.180749,0.999243,7.6159e-05,2.61336e-07,2.61336e-07,5.7658e-08,6678.137,0.26,1.0,0.08912,0.1122
4.273e-07,0.0001,0.659187,0.659187,0.340813,0.999482,0.000280961,2.81647e-07,2.81647e-07,1.45617e-07,6778.137,0.26,1.0,0.08912,0.1122
1.806e-06,0.0001,0.292564,0.292564,0.707436,0.999465,0.00239041,5.28452e-07,5.28452e-07,1.27782e-06,6878.137,0.26,1.0,0.08912,0.1122
