annual_collision_p,acpl,f_rem_risk,f_res_risk,f_risk_red,false_alarm_rate,man_rate,rem_risk,res_risk,risk_red,sma,d_ref,scaling_factor
0.0005695,0.00028,0.0451744,0.0451744,0.954826,0.996556,0.157855,2.57247e-05,2.57247e-05,0.000543729,7078.137,0.26,0.6
0.0005695,0.0017,0.169019,0.169019,0.830981,0.992752,0.0652893,9.62483e-05,9.62483e-05,0.000473205,7078.137,0.26,0.6
0.0005695,0.01,0.516705,0.516705,0.483295,0.972809,0.0101214,0.00029424,0.00029424,0.000275214,7078.137,0.26,0.6
0.0008482,1e-09,0.0,0.0,1.0,0.999947,15.9868,0.0,0.0,0.000849411,7178.137,0.26,0.6
0.0008482,6e-09,0.0,0.0,1.0,0.99993,12.1776,0.0,0.0,0.000849401,7178.137,0.26,0.6
0.0008482,3.6e-08,0.0,0.0,1.0,0.999899,8.36862,0.0,0.0,0.000849337,7178.137,0.26,0.6
0.0008482,2.2e-07,0.0,0.0,1.0,0.999812,4.52022,0.0,0.0,0.000848946,7178.137,0.26,0.6
0.0008482,1.3e-06,0.000646625,0.000646625,0.999353,0.999529,1.79898,5.48458e-07,5.48458e-07,0.000847638,7178.137,0.26,0.6
0.0008482,7.7e-06,0.00353587,0.00353587,0.996464,0.999225,1.09127,2.99907e-06,2.99907e-06,0.000845187,7178.137,0.26,0.6
0.0008482,4.6e-05,0.0154233,0.0154233,0.984577,0.99855,0.575925,1.30819e-05,1.30819e-05,0.000835104,7178.137,0.26,0.6
0.0008482,0.00028,0.0567423,0.0567423,0.943258,0.997212,0.287014,4.8128e-05,4.8128e-05,0.000800058,7178.137,0.26,0.6
0.0008482,0.0017,0.214824,0.214824,0.785176,0.993209,0.0980634,0.000182211,0.000182211,0.000665975,7178.137,0.26,0.6
0.0008482,0.01,0.548421,0.548421,0.451579,0.973616,0.0145171,0.000465163,0.000465163,0.000383023,7178.137,0.26,0.6
0.0005639,1e-09,0.0,0.0,1.0,0.999965,16.2538,0.0,0.0,0.000564182,7278.137,0.26,0.6
0.0005639,6e-09,0.0,0.0,1.0,0.999955,12.4543,0.0,0.0,0.000564171,7278.137,0.26,0.6
0.0005639,3.6e-08,0.0,0.0,1.0,0.999935,8.65463,0.0,0.0,0.000564108,7278.137,0.26,0.6
0.0005639,2.2e-07,0.000287747,0.000287747,0.999712,0.999883,4.81624,1.62255e-07,1.62255e-07,0.000563718,7278.137,0.26,0.6
0.0005639,1.3e-06,0.00261912,0.00261912,0.997381,0.999731,2.09354,1.47687e-06,1.47687e-06,0.000562403,7278.137,0.26,0.6
0.0005639,7.7e-06,0.00737789,0.00737789,0.992622,0.999577,1.32425,4.16024e-06,4.16024e-06,0.00055972,7278.137,0.26,0.6
